"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count","activity_count"
"1","159462394105258","The Korea Economic Daily","(공감주의) 10~50대 나이별 인터넷 말투","2015-08-16T00:00:09+0000","photo","https://www.facebook.com/hankyungmedia/photos/a.392865780764917.93585.159462394105258/967353213316168/?type=3","159462394105258_967353939982762","The Korea Economic Daily added 6 new photos.",18688,2615,981,22284
"2","159462394105258","The Korea Economic Daily","맞춤법 정확해야 평판 좋아진다.","2015-08-21T13:43:16+0000","photo","https://www.facebook.com/jobjoy/photos/a.128297290596011.27736.109064599185947/880723068686759/?type=3","159462394105258_970458009672355","The Korea Economic Daily shared Campus Job&Joy's post.",1184,89,0,1273
"3","159462394105258","The Korea Economic Daily","현대삼호중공업이 해저유전 시추선의 납기 기일을 맞추지 못해 선주사로부터 계약을 취소당했습니다. 6700억원 규모의 수주가 무산된 것은 물론 1700여억원에 달하는 선수금과 이자를 물어줘야 할 상황입니다.","2015-09-17T01:01:01+0000","link","https://goo.gl/1N8XOF","159462394105258_984635751587914",NA,788,139,101,1028
"4","159462394105258","The Korea Economic Daily","""호텔신라가 지을 한옥호텔은 지하 3층~지상 3층 규모로 객실 수는 91개다. 올해 설계를 시작해 내년 3월부터 단계적으로 공사를 시작하며 2022년에 호텔 문을 열 계획이다.""","2016-03-03T12:01:00+0000","link","https://goo.gl/USjxGg","159462394105258_1068346386550183",NA,845,30,89,964
"5","159462394105258","The Korea Economic Daily","재무제표는 기업의 재무상태나 경영성과, 현금 흐름을 살펴볼 수 있는 자료인데요. 기업 재무분석에 대한 정리입니다.","2016-06-04T13:02:00+0000","link","https://goo.gl/TxN4HR","159462394105258_1130872403630914",NA,260,0,615,875
"6","159462394105258","The Korea Economic Daily","2016 경제경영 베스트셀러 30.","2016-12-26T14:01:00+0000","link","http://www.hankyung.com/news/app/newsview.php?aid=2016122628571","159462394105258_1313698622014957",NA,276,8,554,838
"7","159462394105258","The Korea Economic Daily","[한경 플러스] ""요즘 면접중인 다른 회사가 있나?"" ""이 회사만 지원했습니다"" 과연 좋은 대답이었을까요?","2015-05-04T07:30:05+0000","link","http://plus.hankyung.com/apps/newsinside.view?aid=201505048830A&category=AA006&isSocialNetworkingService=yes","159462394105258_917925574925599",NA,421,35,377,833
"8","159462394105258","The Korea Economic Daily","[한경 플러스] “저는 어쨌든 성실하게 하는 분들과는 무조건 같이 가야 한다고 생각해요. 작은 실수는 우리가 감싸야 하고요."" 나영석 PD의 인재관입니다.","2015-04-07T07:02:37+0000","link","http://plus.hankyung.com/apps/newsinside.view?aid=201504078922A&category=AA009&isSocialNetworkingService=yes","159462394105258_904688899582600",NA,642,7,157,806
"9","159462394105258","The Korea Economic Daily","대학생 스타트업 이큐브랩은 쓰레기통 개발에 돌입했고, 올해는 벌써 60억원의 선주문을 받았습니다. 직원수는 4년만에 25명으로 6배 늘었습니다.","2016-06-09T14:31:00+0000","link","http://plus.hankyung.com/apps/newsinside.view?aid=201606087092A&category=AA010&isSocialNetworkingService=yes","159462394105258_1134637736587714",NA,541,41,183,765
"10","159462394105258","The Korea Economic Daily","[한국경제신문 X 캠퍼스 잡앤조이 EVENT] 

힙합 파티가서 제대로 헤~엄~치실 분에게 쏩니다♡

[이벤트 기간]: 11월 16일-22일 (7일간)
[당첨자 발표]: 11월 23일 오전 11시
[상품]: 롯데월드 나이트파티 초대권 50명 (1인 2매) 
[참여 방법]: 한국경제신문 또는 캠퍼스 잡앤조이 게시물에
댓글로 함께 가고 싶은 친구!연인!가족!을 
@태그 해주세요.

기대된다, 11월 마지막 불.금

당첨팁! 한국경제신문 페이지 '좋아요' 꼭 눌러주세요~","2015-11-17T01:30:34+0000","photo","https://www.facebook.com/hankyungmedia/photos/a.392865780764917.93585.159462394105258/1010294605688695/?type=3","159462394105258_1010294605688695",NA,320,367,67,754
