"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count","activity_count"
"1","252760301464765","미디어오늘","조선일보는 한겨레 보도 이전에 이미 미르재단과 최순실의 관계를 알고 있었을 가능성이 큽니다.  

조선일보가 그저께 사설에서 ""부끄럽다""고 했죠. 조선일보가 심판자 역할을 해도 괜찮은 걸까요? TV조선은 왜 지난 7월에 찍은 동영상을 3개월 동안 묵혀뒀다 JTBC 보도 직후에 터뜨렸을까요? 최순실 게이트는 보수 기득권 세력에게도 결코 손해보는 게임이 아닙니다. 박근혜는 용도폐기됐고 판을 새로 짜야 할 타이밍이니까요.  

프레임 전쟁 4편. 조선일보가 박근혜를 버렸나? 눈을 크게 뜨고 보세요.  금방 지나갑니다.","2016-10-29T02:59:30+0000","video","https://www.facebook.com/mediatodaynews/videos/1194341733973279/","252760301464765_1194341733973279",NA,16185,655,11607,28447
"2","252760301464765","미디어오늘","(자막이 너무 빠르다는 의견이 있어서 수정 보완한 1.1 버전입니다.  2분40초  분량입니다.)

눈을 크게 뜨고 보세요. 순식간에 지나갑니다.

정운호에서 최유정으로, 홍만표와 진경준으로, 그리고 우병우, 마침내 볼드모트 최순실까지 확산되는 무시무시한 나비 효과.

""모든 뉴스는 하나로 연결돼 있다.""","2016-10-06T15:45:27+0000","video","https://www.facebook.com/mediatodaynews/videos/1169941469746639/","252760301464765_1169941469746639",NA,12394,635,14505,27534
"3","252760301464765","미디어오늘","정운호에서 최유정으로, 홍만표와 진경준으로, 그리고 우병우, 마침내 볼드모트 최순실까지 확산되는 무시무시한 나비 효과. 눈을 크게 뜨고 보세요. 순식간에 지나갑니다.  

미디어아웃사이드 번외편으로 선보이는 프레임 전쟁 1편입니다.  
""모든 뉴스는 연결돼 있다.""","2016-10-06T08:20:52+0000","video","https://www.facebook.com/mediatodaynews/videos/1169627026444750/","252760301464765_1169627026444750",NA,8084,304,13195,21583
"4","252760301464765","미디어오늘","조선일보를 우습게 보면 안 된다. 조선일보가 각본을 짜면 개헌이 다시 쟁점이 되고 ‘질서 있는 퇴진’이 화두가 된다. 청와대와 친박계가 딜을 했다는 이야기도 들린다. 200만 촛불이 모여도 조선일보는 새로운 프레임을 짜고 여론을 호도하고 판을 뒤흔들 것이다. 프레임 전쟁 5편. 100만 촛불 이후 권력 암투를 분석한다.","2016-11-26T01:45:43+0000","video","https://www.facebook.com/mediatodaynews/videos/1227333470674105/","252760301464765_1227333470674105",NA,7435,241,5827,13503
"5","252760301464765","미디어오늘","기자들이 취재 거부를 선언했습니다","2016-11-23T04:36:56+0000","video","https://www.facebook.com/mediatodaynews/videos/1224016294339156/","252760301464765_1224016294339156",NA,7451,256,2232,9939
"6","252760301464765","미디어오늘","가결됐습니다 대표님.

http://news.ichannela.com/politics/3/00/20161130/81606302/1","2016-12-09T07:24:21+0000","photo","https://www.facebook.com/mediatodaynews/photos/a.252766821464113.59025.252760301464765/1247765365297582/?type=3","252760301464765_1247765365297582",NA,6931,564,922,8417
"7","252760301464765","미디어오늘","박근혜 대통령이 29일 ""임기 단축을 포함해 진퇴 문제를 국회가 논의해 달라""며 공은 던졌죠. 캐스팅 보트를 쥐고 있는 새누리당 비박계는 일단 2일은 곤란하고 9일에 표결하자고 제안한 상태입니다. 야당의 선택은? 여러분의 의견은 어떠십니까.","2016-11-30T05:40:12+0000","video","https://www.facebook.com/mediatodaynews/videos/1233057026768416/","252760301464765_1233057026768416","미디어오늘 was live.",7100,690,246,8036
"8","252760301464765","미디어오늘","""문재인이 적들과 내통을 했다.""
""주권포기이자 국기 문란행위.""
최순실에 밀리던 새누리당의 반격이 시작됐습니다.
뉴스로 뉴스를 덮는 프레임 전쟁, 2편입니다. 눈을 크게 뜨고 보세요. 순식간에 지나갑니다.","2016-10-17T08:46:11+0000","video","https://www.facebook.com/mediatodaynews/videos/1181772475230205/","252760301464765_1181772475230205",NA,3843,123,3741,7707
"9","252760301464765","미디어오늘","어제에 이어 2차 설문입니다. 페북 라이브가 4시간이 한계군요. 

박근혜 대통령이 29일 ""임기 단축을 포함해 진퇴 문제를 국회가 논의해 달라""며 공은 던졌죠. 캐스팅 보트를 쥐고 있는 새누리당 비박계는 일단 2일은 곤란하고 9일에 표결하자고 제안한 상태입니다. 야당의 선택은? 여러분의 의견은 어떠십니까.","2016-12-01T00:40:03+0000","video","https://www.facebook.com/mediatodaynews/videos/1234284219979030/","252760301464765_1234284219979030","미디어오늘 was live.",6235,716,245,7196
"10","252760301464765","미디어오늘","복면이 아니라고 합니다.","2015-12-05T07:49:24+0000","photo","https://www.facebook.com/mediatodaynews/photos/a.252766821464113.59025.252760301464765/931589243581864/?type=3","252760301464765_931589243581864",NA,4464,114,552,5130
"11","252760301464765","미디어오늘","이건 물대포가 아니고 '총'이네요. 경찰이 한 집회참가자에게 물대포를 직격으로 쐈고, 해당 참가자분은 크게 넘어졌습니다. 건강이 우려되는 상황입니다. 영상은 공무원U신문 김상호 기자께서 제공해주셨습니다.

개정된 물포운용지침에 따르면 직사살수를 할 때는 안전을 고려해 가슴 이상의 부위로 쏘는 것이 금지돼 있습니다. 기사는 아래 링크를 클릭해주세요.

#korea #police #seoul #hallyu 

http://www.mediatoday.co.kr/news/articleView.html?idxno=126096","2015-11-14T03:00:00+0000","video","https://www.facebook.com/mediatodaynews/videos/921740991233356/","252760301464765_921740991233356",NA,2940,408,1725,5073
"12","252760301464765","미디어오늘","""문재인이 적들과 내통을 했다.""
""주권 포기이자 국기 문란행위.""
최순실에 밀리던 새누리당의 반격이 시작됐습니다.
뉴스로 뉴스를 덮는 프레임 전쟁, 2편입니다. 눈을 크게 뜨고 보세요. 순식간에 지나갑니다.

(음악 싱크가 안 맞아서 일부 수정한 2.1 버전입니다.)","2016-10-17T16:17:36+0000","video","https://www.facebook.com/mediatodaynews/videos/1182094231864696/","252760301464765_1182094231864696",NA,1992,74,1973,4039
