"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"1","376570488117","조선일보","유가족 ""어떻게 믿나…개 입속 깨끗이 한 뒤 검사받았을 수도""","2017-10-24T23:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/25/2017102500304.html?Dep0=facebook&news","376570488117_10155875565083118",NA,240,73,15
"2","376570488117","조선일보","활동량 많은 대형견 운동시킨다며 등산로에 풀어놔","2017-10-24T23:00:02+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/25/2017102500127.html?Dep0=facebook&news","376570488117_10155875513743118",NA,118,26,8
"3","376570488117","조선일보","""선제 예방타격·北 정권 교체 등 트럼프, 모든 옵션 준비중인 느낌""","2017-10-24T22:32:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/25/2017102500217.html?Dep0=facebook&news","376570488117_10155875501363118",NA,274,16,25
"4","376570488117","조선일보","[뒷터뷰] 사람 물어 죽인 반려견 '안락사' 논쟁
반려인과 비반려인에게 물어보았다.

#최시원_프렌치불독_안락사_논쟁","2017-10-24T15:32:45+0000","video","https://www.facebook.com/chosun/videos/10155874535518118/","376570488117_10155874535518118",NA,214,86,33
"5","376570488117","조선일보","""군의 지시를 따랐을 뿐""","2017-10-24T14:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102402809.html?Dep0=facebook&world","376570488117_10155873677223118",NA,131,4,16
"6","376570488117","조선일보","아... 소데쓰까?","2017-10-24T14:12:35+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102403180.html?Dep0=facebook&news","376570488117_10155874288488118",NA,58,17,0
"7","376570488117","조선일보","한국 산업 떠받치는 반도체, 장담 못한다","2017-10-24T14:00:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102402829.html?Dep0=facebook&news","376570488117_10155873753368118",NA,136,21,30
"8","376570488117","조선일보","이른바 ‘혈한증(血恨症)’","2017-10-24T13:30:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102402457.html?Dep0=facebook&news","376570488117_10155873563913118",NA,53,5,3
"9","376570488117","조선일보","그렇다면 삼성타운?","2017-10-24T13:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102402864.html?Dep0=facebook&news","376570488117_10155873715468118",NA,91,19,7
"10","376570488117","조선일보","짠!","2017-10-24T12:45:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102403053.html?Dep0=facebook&news","376570488117_10155873891688118",NA,34,16,0
"11","376570488117","조선일보","통큰 삼성 인정합니다","2017-10-24T12:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401765.html?Dep0=facebook&news","376570488117_10155873519483118",NA,413,55,22
"12","376570488117","조선일보","아내와 딸은 평생 그를 그리워했다","2017-10-24T12:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102402677.html?Dep0=facebook&news","376570488117_10155873612393118",NA,343,11,19
"13","376570488117","조선일보","얼굴과 삶을 모두 되찾았다","2017-10-24T11:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102402178.html?Dep0=facebook&world","376570488117_10155873493878118",NA,257,13,4
"14","376570488117","조선일보","지금 배가 고프다면 댓글","2017-10-24T11:00:00+0000","photo","https://www.facebook.com/chosun/photos/a.10150175486148118.325596.376570488117/10155873666108118/?type=3","376570488117_10155873669508118","조선일보 added 9 new photos.",32,33,5
"15","376570488117","조선일보","업주 ""한국서만 요금 두번 받나""","2017-10-24T10:45:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102402837.html?Dep0=facebook&news","376570488117_10155873671923118",NA,240,36,7
"16","376570488117","조선일보","""취임 넉 달도 안 돼 옷값만 수억원""
""운동해서 살이나 빼라""","2017-10-24T10:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102402388.html?Dep0=facebook&news","376570488117_10155873565033118",NA,155,96,11
"17","376570488117","조선일보","개통령 강형욱의 일침","2017-10-24T10:09:43+0000","photo","https://www.facebook.com/chosun/photos/a.10150175486148118.325596.376570488117/10155873658773118/?type=3","376570488117_10155873661118118","조선일보 added 8 new photos.",259,17,11
"18","376570488117","조선일보","오늘부터 헬스장 간다","2017-10-24T10:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401839.html?Dep0=facebook&world","376570488117_10155873325868118",NA,52,8,1
"19","376570488117","조선일보","[두잇터] 파일럿이 꿈이었던 사람들 손?!

부우우우웅~~ 아니죠! 슈우우우웅~~~ 자동차가 아닌 비행기 조종을 해보았다

인턴의 잃어버린 꿈 이뤄주기 프로젝트.AVI","2017-10-24T09:30:59+0000","video","https://www.facebook.com/chosun/videos/10155873604038118/","376570488117_10155873604038118",NA,105,10,11
"20","376570488117","조선일보","""나치즘의 친기업주의, 박정희 정부 정경유착과 유사""","2017-10-24T09:19:58+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401795.html?Dep0=facebook&news","376570488117_10155873591478118",NA,63,74,13
"21","376570488117","조선일보","""성욕은 2D로만 푼다. 이 정도면 건전하지 않냐?""는 말도","2017-10-24T09:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401755.html?Dep0=facebook&topics","376570488117_10155873217843118",NA,62,47,6
"22","376570488117","조선일보","지방러들 모여라","2017-10-24T08:30:00+0000","link","http://issue.chosun.com/poll/quiz_article.html?type=Q&id=1266&Dep0=facebook&quiz","376570488117_10155873423773118",NA,17,16,0
"23","376570488117","조선일보","부엉...?","2017-10-24T08:22:14+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102402328.html?Dep0=facebook&news","376570488117_10155873523198118",NA,36,34,3
"24","376570488117","조선일보","항공사명이 '럭키 항공'이었는데…","2017-10-24T08:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401685.html?Dep0=facebook&world","376570488117_10155873199938118",NA,301,39,10
"25","376570488117","조선일보","골키퍼 : ?????","2017-10-24T07:48:31+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102402088.html?Dep0=facebook&news","376570488117_10155873478653118",NA,211,10,29
"26","376570488117","조선일보","신호 대기 중 다른 방향에서 과속한 차에 부딪혀 모두 목숨을 잃었다","2017-10-24T07:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401597.html?Dep0=facebook&topics","376570488117_10155873167158118",NA,47,8,7
"27","376570488117","조선일보","김태년 더불어민주당 정책위의장의 발언","2017-10-24T07:11:36+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102402026.html?Dep0=facebook&news","376570488117_10155873435758118",NA,32,10,1
"28","376570488117","조선일보","미국서 변호사로 일하다 군복무 위해 퇴사하고 한국으로 돌아와","2017-10-24T07:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401584.html?Dep0=facebook&topics","376570488117_10155873156468118",NA,590,58,36
"29","376570488117","조선일보","해상경계 강화 지시가 내려진 상황에서 수차례 회식","2017-10-24T06:48:31+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401941.html?Dep0=facebook&news","376570488117_10155873378453118",NA,137,49,8
"30","376570488117","조선일보","블랙리스트를 작성 및 실행했다는 혐의는 무죄","2017-10-24T06:31:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401757.html?Dep0=facebook&news","376570488117_10155873269973118",NA,50,15,5
"31","376570488117","조선일보","마오쩌둥·덩샤오핑과 같은 반열에 올랐다는 의미","2017-10-24T06:18:39+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401789.html?Dep0=facebook&news","376570488117_10155873264838118",NA,53,10,12
"32","376570488117","조선일보","오로지 수영으로만 살아남아","2017-10-24T05:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401271.html?Dep0=facebook&world","376570488117_10155872961978118",NA,111,8,2
"33","376570488117","조선일보","앞으로 갭투자가 어려워질 전망","2017-10-24T05:15:02+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401344.html?Dep0=facebook&news","376570488117_10155873130253118",NA,77,20,5
"34","376570488117","조선일보","""탈원전이란 국민의 뜻을 받들어 국가 현안을 결정하는 역사적 첫걸음""","2017-10-24T05:00:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401362.html?Dep0=facebook&news","376570488117_10155872975878118",NA,62,86,7
"35","376570488117","조선일보","화이팅!!!!!!!!!!!","2017-10-24T04:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401186.html?Dep0=facebook&news","376570488117_10155872938348118",NA,73,13,0
"36","376570488117","조선일보","'전쟁 가능한 국가'로 전환, 탄력 받을 듯","2017-10-24T04:00:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102400279.html?Dep0=facebook&news","376570488117_10155872934043118",NA,106,23,24
"37","376570488117","조선일보","군복에 하이힐 신은 여성도 보여","2017-10-24T03:45:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401444.html?Dep0=facebook&world","376570488117_10155873012108118",NA,298,18,30
"38","376570488117","조선일보","다스가 투자금 140억 회수할 때 MB가 직권남용했는지가 새 의혹","2017-10-24T03:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102400241.html?Dep0=facebook&news","376570488117_10155872929143118",NA,40,29,5
"39","376570488117","조선일보","사상 최대 규모의 현금 배당과 자사주 매입","2017-10-24T03:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102400314.html?Dep0=facebook&news","376570488117_10155872841468118",NA,100,13,10
"40","376570488117","조선일보","공무 수행 중 사망할 경우","2017-10-24T02:45:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102401196.html?Dep0=facebook&news","376570488117_10155872943248118",NA,47,23,5
"41","376570488117","조선일보","고막이 파열됐다는 진술도","2017-10-24T02:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102400806.html?Dep0=facebook&topics","376570488117_10155872819638118",NA,86,17,6
"42","376570488117","조선일보","""대북·대테러 등 직무에만 운용""","2017-10-24T02:00:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102400263.html?Dep0=facebook&news","376570488117_10155872816903118",NA,80,13,8
"43","376570488117","조선일보","현재는 기본급·수당 등만 반영","2017-10-24T01:30:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102400236.html?Dep0=facebook&news","376570488117_10155872759838118",NA,27,14,9
"44","376570488117","조선일보","면세점 특허 10→5년 단축…업계 1조 손실, 2000명 고용 불안","2017-10-24T01:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102400253.html?Dep0=facebook&news","376570488117_10155872616588118",NA,63,23,8
"45","376570488117","조선일보","""한번 사람 문 개는 또 물어""
vs
""초기에 예절 교육 해야""","2017-10-24T00:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102400157.html?Dep0=facebook&news","376570488117_10155872595653118",NA,46,7,2
"46","376570488117","조선일보","녹농균은 난치성 감염을 일으키는 병원성 세균이라고 합니다","2017-10-24T00:08:50+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102400655.html?Dep0=facebook&topics","376570488117_10155872728213118",NA,125,36,11
"47","376570488117","조선일보","추후 피해 보상 공문을 재접수하면 피해보상 청구액은 더 늘어날 수도 있을 전망","2017-10-24T00:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102400348.html?Dep0=facebook&news","376570488117_10155872533003118",NA,111,41,14
"48","376570488117","조선일보","하지만 외제차를 포함해 고급 차량을 3대","2017-10-23T23:30:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102400429.html?Dep0=facebook&news","376570488117_10155872523058118",NA,44,13,2
"49","376570488117","조선일보","""야"" ""너"" ""아줌마"" 호칭은 기본 ""X 팔면 돈 더 번다"" 성희롱도","2017-10-23T23:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102400135.html?Dep0=facebook&news","376570488117_10155872505773118",NA,77,20,5
"50","376570488117","조선일보","편의점·주유소 등 ""안타깝지만 알바생 줄이는 수밖에""","2017-10-23T22:18:14+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/24/2017102400306.html?Dep0=facebook&news","376570488117_10155872484263118",NA,272,60,47
"51","376570488117","조선일보","프리~~~덤!","2017-10-23T22:15:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102302838.html?Dep0=facebook&world","376570488117_10155871071193118",NA,34,2,0
"52","376570488117","조선일보","미술관이나 박물관 같다고","2017-10-23T14:30:02+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102302134.html?Dep0=facebook&news","376570488117_10155870822793118",NA,178,37,24
"53","376570488117","조선일보","우리가 유럽파?","2017-10-23T14:00:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102302654.html?Dep0=facebook&world","376570488117_10155870792133118",NA,32,1,3
"54","376570488117","조선일보","대통령 아들이 게임개발자","2017-10-23T13:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102302719.html?Dep0=facebook&news","376570488117_10155870788563118",NA,227,44,19
"55","376570488117","조선일보","빚도 떠안고, 직장도 짤렸다","2017-10-23T13:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102302352.html?Dep0=facebook&world","376570488117_10155870765443118",NA,122,14,7
"56","376570488117","조선일보","그동안 프로야구판이 여러 번 시끄러웠다","2017-10-23T12:50:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102302807.html?Dep0=facebook&news","376570488117_10155871012698118",NA,124,36,2
"57","376570488117","조선일보","난...ㄱㅏ끔...눈물을 흘린ㄷr...

#인소남주 #웹_소설 #그놈은_멋있었다 #늑대의_유혹 #귀여니 #내가_니_별이다","2017-10-23T12:40:19+0000","video","https://www.facebook.com/chosun/videos/10155870990893118/","376570488117_10155870990893118",NA,17,1,4
"58","376570488117","조선일보","'절반만 업데이트' 해놓은 셈","2017-10-23T12:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102302708.html?Dep0=facebook&news","376570488117_10155870755698118",NA,127,35,16
"59","376570488117","조선일보","전교조 서울지부는 퇴거 통보에도 불구하고 전세금 15억, 291평 상당의 사무실을 사용 중이다","2017-10-23T12:15:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102302670.html?Dep0=facebook&news","376570488117_10155870931573118",NA,112,28,10
"60","376570488117","조선일보","""마을 가꾸기 수준의 전시행정""","2017-10-23T12:00:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102302680.html?Dep0=facebook&news","376570488117_10155870729203118",NA,41,5,3
"61","376570488117","조선일보","제주 가시는 분들 검증 부탁요","2017-10-23T11:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300362.html?Dep0=facebook&news","376570488117_10155870418793118",NA,60,17,3
"62","376570488117","조선일보","청주에는 4개 구가 있다","2017-10-23T11:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102301753.html?Dep0=facebook&news","376570488117_10155870307708118",NA,62,4,3
"63","376570488117","조선일보","“법원에서 할 얘기를 소셜미디어에 올린게 문제”","2017-10-23T10:30:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102302144.html?Dep0=facebook&detail","376570488117_10155870495543118",NA,98,6,9
"64","376570488117","조선일보","나만 아니면 되는 분들 반성 좀","2017-10-23T10:15:00+0000","photo","https://www.facebook.com/chosun/photos/a.10150175486148118.325596.376570488117/10155870655253118/?type=3","376570488117_10155870659163118","조선일보 added 10 new photos.",135,21,11
"65","376570488117","조선일보","윤석열 ""검찰은 정치를 하는 조직이 아니다""","2017-10-23T10:00:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102301864.html?Dep0=facebook&news","376570488117_10155870609538118",NA,44,20,3
"66","376570488117","조선일보","혼자 잘 먹고 잘 사셨......을까?","2017-10-23T09:30:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102301989.html?Dep0=facebook&world","376570488117_10155870347293118",NA,77,6,2
"67","376570488117","조선일보","주제넘는 소리하는 흡연자들

#흡연 #금연 #담배 #단속","2017-10-23T09:00:00+0000","photo","https://www.facebook.com/chosun/photos/a.10150175486148118.325596.376570488117/10155870556778118/?type=3","376570488117_10155870557408118","조선일보 added 10 new photos.",309,57,17
"68","376570488117","조선일보","현장 경험과는 거리가 있다는 지적도 나온다","2017-10-23T08:46:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102302272.html?Dep0=facebook&news","376570488117_10155870547538118",NA,31,25,2
"69","376570488117","조선일보","소 잃고 외양간 고치기","2017-10-23T08:30:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102301785.html?Dep0=facebook&news","376570488117_10155870209118118",NA,216,58,10
"70","376570488117","조선일보","‘인삼의 힘’ 강조하려다가...","2017-10-23T08:14:45+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102302217.html?Dep0=facebook&topics","376570488117_10155870501378118",NA,107,72,4
"71","376570488117","조선일보","북한의 외교관들이 아프리카에서 밀렵된 코뿔소 뿔과 코끼리 상아를 밀매하며","2017-10-23T08:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102301752.html?Dep0=facebook&world","376570488117_10155870148898118",NA,108,10,1
"72","376570488117","조선일보","""민형사 책임 묻고 채용 취소도 검토""","2017-10-23T07:28:26+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102301907.html?Dep0=facebook&news","376570488117_10155870417053118",NA,71,64,10
"73","376570488117","조선일보","""9시간 동안이나 빈대에 물렸지만 별다른 조치가 없었다""","2017-10-23T07:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102301684.html?Dep0=facebook&topics","376570488117_10155870137608118",NA,41,1,1
"74","376570488117","조선일보","맨땅에 강하게 부딪힌 김병만은 크게 튀어 오른 뒤 바닥에 고꾸라졌었다","2017-10-23T06:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102301350.html?Dep0=facebook&topics","376570488117_10155870055308118",NA,180,8,10
"75","376570488117","조선일보","참고로 전략핵을 탑재했습니다","2017-10-23T06:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102301420.html?Dep0=facebook&world","376570488117_10155870048643118",NA,227,9,14
"76","376570488117","조선일보","장애인 주차 표지 위조도 많아","2017-10-23T05:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300209.html?Dep0=facebook&news","376570488117_10155869893658118",NA,20,3,0
"77","376570488117","조선일보","""탈원전은 공약… 공론화委결과에 기반 안 해. 원전해체 연구소 만들겠다""","2017-10-23T05:00:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300239.html?Dep0=facebook&news","376570488117_10155869890448118",NA,238,199,46
"78","376570488117","조선일보","어떻게 생각하십니까","2017-10-23T04:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300136.html?Dep0=facebook&news","376570488117_10155869827273118",NA,37,21,2
"79","376570488117","조선일보","고라니처럼 언제 어디서 나올지 몰라","2017-10-23T04:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300187.html?Dep0=facebook&news","376570488117_10155869748613118",NA,126,36,8
"80","376570488117","조선일보","순해도 물 수 있어요","2017-10-23T03:30:00+0000","photo","https://www.facebook.com/chosun/photos/a.10150175486148118.325596.376570488117/10155869836683118/?type=3","376570488117_10155869838588118","조선일보 added 12 new photos.",385,89,30
"81","376570488117","조선일보","유럽의 다른 나라들도 북한에서 돈을 돌려받지 못했다","2017-10-23T03:15:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102301155.html?Dep0=facebook&news","376570488117_10155869861508118",NA,500,50,28
"82","376570488117","조선일보","우파정권선 '햇볕론자'로, 좌파정권선 '적폐세력'으로","2017-10-23T03:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/22/2017102201683.html?Dep0=facebook&news","376570488117_10155869495503118",NA,41,5,5
"83","376570488117","조선일보","반려견 주인에게 구상권을 청구해 진료비를 받아내는 방식을 유지하고 있지만…","2017-10-23T02:45:02+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102301110.html?Dep0=facebook&news","376570488117_10155869822883118",NA,62,25,3
"84","376570488117","조선일보","국내 지하공간 개발 역사상 최대 규모","2017-10-23T02:39:29+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102301244.html?Dep0=facebook&news","376570488117_10155869880448118",NA,166,17,12
"85","376570488117","조선일보","박근혜 전 대통령 국선변호인 모집 지원자 수","2017-10-23T02:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300191.html?Dep0=facebook&news","376570488117_10155869567438118",NA,85,46,7
"86","376570488117","조선일보","현재 삼성전가의 주가는 270만원선이다","2017-10-23T02:15:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300925.html?Dep0=facebook&news","376570488117_10155869789878118",NA,103,17,4
"87","376570488117","조선일보","really?","2017-10-23T02:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300929.html?Dep0=facebook&news","376570488117_10155869725338118",NA,660,607,79
"88","376570488117","조선일보","“불평등 문제 등 시급한 난제를 어떻게 풀어갈지 노정 간 논의가 절실하다”","2017-10-23T01:45:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300898.html?Dep0=facebook&news","376570488117_10155869736928118",NA,88,77,5
"89","376570488117","조선일보","과태료 물리려 신분증 요구하면 흡연단속원에게
""경찰도 아닌게…""","2017-10-23T01:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300200.html?Dep0=facebook&news","376570488117_10155869576163118",NA,111,38,7
"90","376570488117","조선일보","만약 현실화된다면 4번째 방북","2017-10-23T01:00:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300461.html?Dep0=facebook&news","376570488117_10155869671208118",NA,45,26,5
"91","376570488117","조선일보","박 의원은 통합론에 대해 “‘절대 반대한다’, ‘안 한다’는 얘기는 하지 않겠다""","2017-10-23T00:58:08+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300817.html?Dep0=facebook&news","376570488117_10155869691203118",NA,30,27,3
"92","376570488117","조선일보","북한 보위부가 국경지역에서 기다리고 있다가 이들을 데리고 가","2017-10-23T00:52:38+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/22/2017102201572.html?Dep0=facebook&news","376570488117_10155869680853118",NA,303,43,22
"93","376570488117","조선일보","전 세계 미군 시설 중 처음으로 한국계 병사의 이름 붙여","2017-10-23T00:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300211.html?Dep0=facebook&news","376570488117_10155869511258118",NA,616,29,51
"94","376570488117","조선일보","클롭 감독 킬러","2017-10-23T00:00:34+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300716.html?Dep0=facebook&topics","376570488117_10155869603608118",NA,38,0,1
"95","376570488117","조선일보","환자나 가족 2인 이상 확인 땐 호흡기 등 연명의료 중단 허용","2017-10-23T00:00:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300214.html?Dep0=facebook&news","376570488117_10155869554213118",NA,119,8,20
"96","376570488117","조선일보","목줄 안해 적발 올 2만8400건, 과태료 부과는 겨우 46건","2017-10-22T23:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300237.html?Dep0=facebook&news","376570488117_10155869403308118",NA,25,10,2
"97","376570488117","조선일보","美 기준금리 인상 기정사실화","2017-10-22T22:55:40+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300431.html?Dep0=facebook&news","376570488117_10155869474538118",NA,64,12,17
"98","376570488117","조선일보","경기회복세 뚜렷한 미국과 달리 한국은 성장·물가상승률 낮아","2017-10-22T22:51:35+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300425.html?Dep0=facebook&news","376570488117_10155869458093118",NA,33,0,10
"99","376570488117","조선일보","주택담보대출 5%대 진입...0.25%p 올리면 가계 부담 2조","2017-10-22T22:40:34+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300423.html?Dep0=facebook&news","376570488117_10155869419053118",NA,23,1,6
"100","376570488117","조선일보","강아지라도 달려들면 무서운데 개 덩치 작다고 목줄 없이 산책","2017-10-22T22:31:17+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/23/2017102300255.html?Dep0=facebook&news","376570488117_10155869389183118",NA,458,55,26
"101","376570488117","조선일보","지난해 전문직 개인사업자의 평균 연 매출액은 2억 3083만원","2017-10-22T14:00:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/22/2017102200866.html?Dep0=facebook&news","376570488117_10155867333693118",NA,36,2,6
"102","376570488117","조선일보","그냥 끊는 게 답","2017-10-22T13:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/22/2017102200635.html?Dep0=facebook&news","376570488117_10155867313443118",NA,90,30,5
"103","376570488117","조선일보","본격 시행은 내년 2월부터","2017-10-22T12:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/22/2017102200728.html?Dep0=facebook&news","376570488117_10155867308853118",NA,39,5,8
"104","376570488117","조선일보","시계를 낙찰받은 중년 남성은 자신의 이름과 작업 등은 밝히지 않았다","2017-10-22T12:00:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/22/2017102200810.html?Dep0=facebook&news","376570488117_10155867302443118",NA,35,31,1
"105","376570488117","조선일보","2심에선 남자배우의 유죄를 인정","2017-10-22T11:30:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/22/2017102200600.html?Dep0=facebook&news","376570488117_10155867022413118",NA,42,5,2
"106","376570488117","조선일보","아베가 또...","2017-10-22T11:17:37+0000","link","http://m.chosun.com/svc/article.html?sname=news&contid=2017102201484","376570488117_10155867673683118",NA,24,10,8
"107","376570488117","조선일보","준플레이오프 마지막 경기 시구자로 등장한 이 분","2017-10-22T11:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/20/2017102002224.html?Dep0=facebook&news","376570488117_10155866570918118",NA,361,12,8
"108","376570488117","조선일보","“분무 형태를 갖춘 무인비행기나 병원체에 감염된 사람을 보낼 가능성이 높다”","2017-10-22T10:30:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/22/2017102200352.html?Dep0=facebook&news","376570488117_10155867004888118",NA,59,13,13
"109","376570488117","조선일보","그 이유가 ㅎㄷㄷ","2017-10-22T10:00:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/22/2017102200318.html?Dep0=facebook&news","376570488117_10155866962028118",NA,126,15,13
"110","376570488117","조선일보","제35회 대통령기 이북도민 체육대회에 참석해","2017-10-22T09:30:01+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/22/2017102200376.html?Dep0=facebook&news","376570488117_10155866992993118",NA,62,85,8
"111","376570488117","조선일보","아직도 끝나지 않은 논란","2017-10-22T09:00:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/20/2017102002528.html?Dep0=facebook&news","376570488117_10155866750278118",NA,62,17,3
"112","376570488117","조선일보","""의료 전문가를 무시한 정책을 내세우는 정부에 목소리를 내고자""","2017-10-22T08:45:00+0000","link","http://news.chosun.com/site/data/html_dir/2017/10/22/2017102200569.html?Dep0=facebook&news","376570488117_10155867329703118",NA,340,41,20
