"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count","activity_count"
"1","1171272089627455","미디어워치","'논문표절' 새누리당 전희경 의원의 사퇴를 주장하며 보수우파 정풍(正風) 운동에 나선 '진실사회를 바라는 사람들' 인지연, 이상헌 공동대표를 만나보았습니다.","2016-10-12T12:56:01+0000","link","http://www.mediawatch.kr/news/article.html?no=250619","1171272089627455_1172837982804199",NA,525,44,49,618
"2","1171272089627455","미디어워치","이화여대 최경희 총장의 연구업적 중에서 9건이나 발견된 '자기표절' 문제를 짚어봤습니다. 최경희 총장의 지적, 도덕적 리더십으로는 현재 이화여대에 제기되고 있는 각종 부실 학사관리 의혹 등의 문제를 정리하기가 어려워보입니다.","2016-10-18T14:37:11+0000","link","http://www.mediawatch.kr/news/article.html?no=250679","1171272089627455_1178740012213996",NA,249,20,39,308
"3","1171272089627455","미디어워치","최순실건과 대통령탄핵건으로 모호한 입장을 보이고 있는 '보수여전사' 전희경 의원의 문제를 다뤄봤습니다. 야권과 언론의 '대통령 때리기'에 대체로 침묵 모드인 것도 의아하지만, 야권과 언론이 연일 '국정교과서 때리기'를 하고 있는데도 우리는 전 의원의 분명한 목소리를 들은지가 제법 됐습니다. 네이버로 ""국정교과서"" 검색해도 ""전희경""은 연관검색어로 뜨지도 않는군요. '국정교과서 전도사'가 이럴 수가 있나요?","2016-11-24T09:26:49+0000","link","http://mediawatch.kr/news/article.html?no=250858","1171272089627455_1213225978765399",NA,168,50,34,252
"4","1171272089627455","미디어워치","조갑제닷컴 조갑제 대표는 최순실 사태를 초장부터 '언론의 난'으로 규정하고 지속적으로 선동보도에 대한 비판적 논평을 이어오고 있습니다. 오늘은 동아일보 정성희 논설위원이 함부로 사실 단정을 하다가 조갑제 대표에게 걸렸네요. 정 논설위원의 글은 일종의 성적 매카시즘이기도 해서 더욱 악의적입니다. 정 의원은 같은 여성이면서도 어떻게 대통령에 대해서 그런 글을 쓸 수 있을까요?","2016-12-07T16:59:13+0000","link","http://mediawatch.kr/news/article.html?no=250943","1171272089627455_1230399073714756",NA,72,4,107,183
"5","1171272089627455","미디어워치","요즘 '흑화(黑化)' 논란마저 일고 있는 한국경제 정규재 주필의 '도덕적 권위'를 미디어워치가 검증해봤습니다. 역시나 매우 심각한 문제가 드러납니다. 말뒤집기, 언행불일치, 이해관계상충위반 등. 뛰어난 언론인이었던 정규재 주필이 어서 빨리 본래의 모습으로 돌아와주길 바랍니다.","2016-12-05T02:15:54+0000","link","http://mediawatch.kr/news/article.html?no=250910","1171272089627455_1227058857382111",NA,142,25,15,182
"6","1171272089627455","미디어워치","이번에는 시사평론가 정관용 씨가 석사논문 작성 과정에서 어떻게 표절을 범했는지 시각화자료로써 세세히 짚어봤습니다. 정 씨의 논문은 그냥 '복사해서 붙여넣기'로 점철된 논문이기에 일반 독자들도 어렵지 않게 정 씨가 표절을 했다는 것을 알 수 있습니다. 황당한 것은, 정 씨가 이런 엉터리 논문으로 석사학위를 취득하고 이를  배경으로 한림국제대학원대학교 교수까지 하고 있다는 것입니다. 더더욱 황당한 것은 미디어워치와 연구진실성검증센터에 의해 자신의 논문 표절이 적발된지가 언제인데 정 씨가 아직도 방송에 나와서 사회 부조리가 어쩌고 저쩌고, 심지어 논문 표절 문제까지 인터뷰, 대담 소재로 다루고 있다는  것입니다. 청취자를 개돼지로 보고 있지 않으면 이럴 수가 있습니까? 이래서 안 썩은데가 없는 대한민국이라는 소리가 나오는 것 같습니다.","2016-10-15T08:43:18+0000","link","http://www.mediawatch.kr/news/article.html?no=250302","1171272089627455_1175673809187283",NA,150,10,16,176
"7","1171272089627455","미디어워치","윤창중 전 청와대 대변인이 사실상 좌파로서의 정체성을 갖고 있는 인명진 새누리당 비대위원장 내정자에게 직격탄을 날렸습니다.","2016-12-28T06:54:04+0000","link","http://mediawatch.kr/news/article.html?no=251124","1171272089627455_1255516887869641",NA,47,2,105,154
"8","1171272089627455","미디어워치","박유하 교수를 공박하는, 검사를 비롯한 재판 안팎 관계자들이 모두 진보좌파 및 종북좌파 인사들인 것으로 드러나 논란이 되고 있습니다.","2016-11-08T02:42:08+0000","link","http://www.mediawatch.kr/news/article.html?no=250754","1171272089627455_1197606620327335",NA,104,28,15,147
"9","1171272089627455","미디어워치","허탈하네요. 검찰은 태블릿PC 는 최순실 공소용이 아니라 정호성 공소용이랍니다. 이러면 최순실 측은 당사자가 아니므로 증거 검증도 못합니다. 결국 검찰은 최순실 공소용과는 관계없는 기기를 최순실 것으로 확정지어놓고 항변도 못하도록 만들어놨네요. 기가 막힙니다.","2016-12-19T08:11:34+0000","link","http://www.mediawatch.kr/news/article.html?no=251062","1171272089627455_1244523988968931",NA,45,4,97,146
"10","1171272089627455","미디어워치","검찰도 고영태 씨로부터 태블릿PC 제출받은 것을 인정했군요. 심각해지네요. 사안이 미스테리물, 느와르물이 되고 있다는 생각이 듭니다.","2016-12-10T03:22:25+0000","link","http://mediawatch.kr/news/article.html?no=250966","1171272089627455_1233254210095909",NA,23,1,122,146
"11","1171272089627455","미디어워치","미디어워치는 JTBC 손석희 사장의 태블릿PC 조작보도 의혹 문제와 관련해서는 끝장을 보기로 했습니다. 다음주에 배포되는 2017년 1월호는 이 문제 특집판으로 전면을 꾸밉니다. 미디어워치에 힘을 실어주시고 좋은 제보 계속 부탁드리겠습니다.","2016-12-16T10:05:12+0000","link","http://www.mediawatch.kr/news/article.html?no=251024","1171272089627455_1240828902671773",NA,90,9,32,131
"12","1171272089627455","미디어워치","'삼성 8천억원' 문제가 불거지자 이 문제를 이미 예견했었던 동아일보 권순활 논설위원의 2006년 칼럼이 재조명받고 있습니다.","2016-11-25T08:58:14+0000","link","http://mediawatch.kr/news/article.html?no=250864","1171272089627455_1214472248640772",NA,11,0,119,130
"13","1171272089627455","미디어워치","이번 박 대통령 탄핵소추안은 워낙 엉터리 논리여서 사실상 살해협박 수준의 여론압박만 아니라면 헌법재판관 전원 기각으로 결론날 가능성이 높습니다. 아직 기초 사실관계도 확정이 안됐습니다만, 설사 기초 사실관계 자체를 탄핵소추안에 있는 것 그대로 다 인정해준다고 하더라도 그렇습니다. 헌법재판관은 결정시에 다들 실명으로 자신의 논리를 설명해야 하는데, 궤변 결정문으로 역사의 심판을 받고 싶진 않을 것입니다. 김평우 전 대한변협 회장의 명쾌한 설명을 들어보시기 바랍니다.","2016-12-25T14:01:12+0000","link","http://www.mediawatch.kr/news/article.html?no=251106","1171272089627455_1253433824744614",NA,81,3,45,129
